"IATA_From","IATA_To","Edge_Betweenness"
"BDU","OSL",0.0003031170474620894
"EVE","BOO",2.064042542815934e-06
"EVE","OSL",4.417025842133272e-05
"EVE","TRD",5.645340556152707e-06
"EVE","TRF",5.682985252785841e-06
"EVE","ALC",2.9747554232782222e-05
"EVE","MUC",0.00023220569795560247
"EVE","ANX",1.2296572995969957e-06
"EVE","BGO",1.1640290403504907e-05
"EVE","TOS",2.482145825642988e-06
"VDB","OSL",0.0003031170474620894
"FRO","HOV",1.8481477501898654e-07
"FRO","OSL",0.0002407833284169499
"FRO","BGO",6.198413648633202e-05
"FRO","KSU",2.5694287437542916e-07
"OSL","GVA",3.471483450360479e-05
"OSL","VAR",1.8740943924082615e-05
"OSL","VCE",3.292459588574801e-05
"OSL","KEF",0.00020608266909464713
"OSL","GOT",6.219355911096006e-06
"OSL","FCO",0.00016985631108611804
"OSL","EDI",5.034985261276793e-05
"OSL","PSA",1.335513868135438e-05
"OSL","ISB",0.00010079039838832823
"OSL","FAO",1.419137297689131e-05
"OSL","LPA",3.127748892700898e-05
"OSL","TFS",1.5529365841789574e-05
"OSL","CDG",0.000487927265785272
"OSL","AJA",2.039336655528502e-05
"OSL","BKK",0.0011880172918473835
"OSL","BRU",8.146035567908907e-05
"OSL","PRG",2.0131870951989963e-05
"OSL","SDN",0.00030139661947221295
"OSL","DLM",1.025393047274591e-05
"OSL","VLC",1.3985503447567925e-05
"OSL","TLV",6.259792048212876e-05
"OSL","FDE",0.00021652689287512503
"OSL","AMS",0.00034932826522788494
"OSL","MLA",1.4710400144328353e-05
"OSL","NCE",2.9486526608761438e-05
"OSL","VIE",6.247965031574854e-05
"OSL","LKL",0.00028833539117752594
"OSL","SXF",8.005488265108568e-06
"OSL","FRA",0.0005420646587760177
"OSL","HAM",1.0723060264358347e-05
"OSL","DUB",6.050690318169533e-05
"OSL","CGN",1.685566879308591e-05
"OSL","DUS",6.833480895409472e-05
"OSL","MUC",0.00013558486599608542
"OSL","BIO",8.163297162243454e-06
"OSL","TXL",5.441151804810912e-05
"OSL","BLL",1.2362205129763522e-05
"OSL","CPH",8.230086976206121e-05
"OSL","ATH",7.19593686720381e-05
"OSL","LIS",0.0003174587176671374
"OSL","ORY",0.0001097731202430382
"OSL","SJJ",1.4572403097690593e-05
"OSL","RIX",1.4802725744842928e-05
"OSL","VNO",8.298664622839847e-06
"OSL","AAL",1.4895036404034605e-05
"OSL","PLQ",7.418886410482329e-05
"OSL","ANX",0.00028664185935510023
"OSL","ALF",0.0004296690708105659
"OSL","BNN",0.0002727408068562977
"OSL","KBP",3.314705082275283e-05
"OSL","BGO",8.757193948587457e-06
"OSL","KRS",1.868050812836707e-05
"OSL","BDU",0.0003019127315644712
"OSL","EVE",0.0001480734748306144
"OSL","VDB",0.0003019127315644712
"OSL","FRO",0.00019003258589192073
"OSL","LED",0.0001613841028636236
"OSL","HAU",4.130102147193984e-05
"OSL","KSU",0.0001815410137034184
"OSL","KKN",0.0006297711985317142
"OSL","MOL",0.00015570378390161702
"OSL","MJF",0.0002811505905000954
"OSL","BCN",0.00010833763836823855
"OSL","ZRH",0.0001372622582030264
"OSL","RRS",0.0003019127315644712
"OSL","LYR",0.00028848207067787686
"OSL","SRP",0.0003019127315644712
"OSL","SSJ",0.0002727130149509681
"OSL","TOS",0.00021336228957053604
"OSL","AYT",2.0018919197343363e-05
"OSL","TRD",2.6486343499269248e-05
"OSL","SVG",8.588960723452107e-06
"OSL","GDN",1.1842025916759566e-05
"OSL","KRK",6.988312090360836e-06
"OSL","PMI",4.0349584052719866e-05
"OSL","TLL",1.753990213711017e-05
"OSL","BOD",1.8663710693099135e-05
"OSL","SZZ",5.7988044932382604e-05
"OSL","HEL",0.00012540167497426667
"OSL","EWR",0.0007920535223852869
"OSL","BOJ",1.531286907588714e-05
"OSL","SVO",0.0002062824462829017
"OSL","HER",2.5036619126045694e-05
"OSL","LCA",1.1701491567808499e-05
"OSL","EFL",1.6454806478378754e-05
"OSL","DBV",8.641193322608958e-06
"OSL","KGS",1.1941492853821614e-05
"OSL","PUY",1.0078590909228713e-05
"OSL","CFU",1.0579271733386956e-05
"OSL","RJK",1.3847614651519324e-05
"OSL","SPU",1.0027680845517786e-05
"OSL","ALC",2.186136705594884e-05
"OSL","GZP",5.55337424199137e-05
"OSL","PVK",1.1062778243406168e-05
"OSL","RHO",1.9713752901278563e-05
"OSL","DOH",0.00046805604318832727
"OSL","CHQ",8.572588731962629e-06
"OSL","BEG",1.580185846130544e-05
"OSL","AES",1.6809655095751267e-05
"OSL","JTR",9.10940884076249e-06
"OSL","IBZ",1.5961397749642235e-05
"OSL","MJV",2.1589330469802967e-05
"OSL","AGP",2.057980809029853e-05
"OSL","MAH",1.2879417100827436e-05
"OSL","BTS",2.448724431946974e-05
"OSL","SOG",0.00021637249340107143
"OSL","JFK",0.000586679475749747
"OSL","MQN",0.0002811505905000954
"OSL","SAW",6.0134009554721744e-05
"OSL","MAN",7.671667793999256e-05
"OSL","IST",0.00034910151002377695
"OSL","ARN",4.6761280377877994e-05
"OSL","PRN",8.85837749450953e-06
"OSL","BOO",0.0009544667290464929
"OSL","CTA",9.815386943120622e-06
"OSL","BUD",1.0576148559354158e-05
"OSL","PMO",1.0724702900480304e-05
"OSL","VBY",7.331032950102902e-05
"OSL","WAW",2.7390527121155627e-05
"OSL","CAG",2.2263436329800233e-05
"OSL","OLB",9.133302635440642e-06
"OSL","MXP",8.438115240020089e-05
"OSL","LGW",0.00011305676815026087
"OSL","HOV",0.0002163555880347264
"OSL","LHR",0.0003828581451186093
"HAU","BRE",1.1253796416787386e-05
"HAU","GDN",6.2320070297273326e-06
"HAU","CPH",0.0001301095047152643
"HAU","OSL",4.190608746540471e-05
"HAU","AGP",2.992366522401406e-05
"HAU","BGO",9.486248582278988e-06
"HAU","ZAD",5.953724201848739e-06
"HAU","STN",1.2395540656836667e-05
"HAU","PSA",1.5435767404425386e-05
"HAU","ALC",1.7911072655097608e-05
"HAU","PMI",2.3932777643810793e-05
"HAA","HFT",5.095182643769842e-07
"HAA","TOS",0.00030260752919771244
"KSU","BGO",4.3955457637631046e-05
"KSU","SVG",4.1484539014627696e-05
"KSU","OSL",0.00019765641587198054
"KSU","TRD",2.0194080299871207e-05
"KKN","VDS",4.573965093087835e-05
"KKN","OSL",0.000667681447062914
"KKN","VAW",0.0003071503624558793
"KKN","TOS",1.4845878470931463e-05
"KKN","ALF",2.7019907959385524e-07
"KKN","LKL",2.580676923467842e-07
"MOL","OSL",0.00017180776472540383
"MOL","ALC",7.700495897236689e-05
"MOL","BGO",3.7229210931822226e-05
"MOL","TRD",1.707511283249669e-05
"MJF","OSL",0.0002756844281908928
"MJF","SSJ",1.6520743723738578e-07
"MJF","TRD",3.3248042286632066e-05
"MJF","BOO",1.446841102462829e-06
"MJF","OSY",8.91158193447183e-06
"MJF","MQN",1.6983942145899475e-07
"LKL","OSL",0.000294253010759985
"LKL","TOS",8.864036702104562e-06
"RRS","OSL",0.0003031170474620894
"RYG","TSF",1.3700036726725124e-06
"RYG","DUB",2.4306392578106342e-05
"RYG","CHQ",2.482437626995897e-06
"RYG","CIA",8.654931276295375e-07
"RYG","GDN",2.176777107492372e-06
"RYG","KRK",2.853493575335076e-06
"RYG","PMI",7.425740459709637e-06
"RYG","TLL",4.642791249073928e-06
"RYG","POZ",1.5677181812483823e-06
"RYG","RZE",2.024489629149343e-06
"RYG","STN",3.521290074536404e-06
"RYG","WAW",2.1461975389303824e-05
"RYG","WRO",1.5268674980087403e-06
"RYG","PFO",2.3191547203001125e-06
"RYG","CRL",2.128740564000527e-06
"RYG","KGS",3.1634166951270085e-06
"RYG","PUY",3.021342946312262e-06
"RYG","CFU",3.7841327647811013e-06
"RYG","MAN",3.633272093909279e-05
"RYG","TLN",8.869997895157404e-06
"RYG","ZAD",2.127223770108426e-06
"RYG","ALC",7.028702579416245e-06
"RYG","RJK",2.3572447090213617e-06
"RYG","BCN",4.74411529110225e-05
"RYG","MLA",5.775878115371947e-06
"RYG","MAD",9.930703252585822e-05
"RYG","AGP",7.512146789647074e-06
"RYG","BZR",4.7034538788246405e-06
"RYG","SXF",4.070106081897413e-06
"RYG","REU",1.3823737042058328e-06
"RYG","SKG",5.1083440781214254e-06
"RYG","BVA",1.068398736604623e-06
"RYG","LCJ",4.427513687054273e-06
"RYG","FAO",3.2278188219820252e-06
"RYG","VLC",3.638235089100408e-06
"RYG","AAR",4.359222655233949e-06
"RYG","HHN",1.3068718549456237e-06
"RYG","NRN",1.0307268155710994e-06
"RYG","PMO",4.14969989626132e-06
"RYG","CAG",2.16628861984754e-06
"RYG","RIX",6.965786506617036e-06
"RYG","KUN",1.7897347440564577e-06
"RYG","BGY",3.9395122149260685e-06
"RYG","VNO",3.94031615826187e-06
"LYR","OSL",0.000294253010759985
"LYR","TOS",8.864036702104562e-06
"SKE","BGO",0.00030311704746208964
"SRP","OSL",0.0003031170474620894
"SSJ","OSL",0.00027499866221946696
"SSJ","TRD",3.328664215514548e-05
"SSJ","BNN",1.1579960554022369e-07
"SSJ","BOO",1.334901483773946e-06
"SSJ","MJF",1.929993425670395e-07
"SSJ","MQN",2.0843928997240266e-07
"TOS","EVE",1.074665067493436e-05
"TOS","SKN",0.0002743521444939461
"TOS","OSL",0.0003735813166986478
"TOS","MMK",5.1333851347920585e-05
"TOS","HAA",0.000301264253773446
"TOS","ARN",0.0006211779977703486
"TOS","KKN",2.3786204375942472e-05
"TOS","BGO",9.098963783094555e-05
"TOS","LKL",1.2909011234971244e-05
"TOS","VDS",0.0006612559503935774
"TOS","LYR",1.3430660886595275e-05
"TOS","SOJ",0.00027966323989594066
"TOS","LGW",0.0009832891229521546
"TOS","ANX",1.2763961338138426e-05
"TOS","ALF",1.269726338484055e-05
"TOS","TRD",4.069244279557747e-05
"TOS","BOO",3.729700809526527e-05
"TOS","ALC",0.00022501993284687662
"TOS","HFT",0.0009740998927032364
"TRF","LUZ",1.0803869070515215e-05
"TRF","EVE",1.2591400090025607e-05
"TRF","AMS",0.00018419753136743452
"TRF","GRO",5.869257729529285e-06
"TRF","PSR",1.7937536887217492e-05
"TRF","NCE",1.3335160770456071e-05
"TRF","BEG",7.755147452169243e-06
"TRF","AGP",8.767377328936401e-06
"TRF","SZZ",4.536237760121465e-06
"TRF","EDI",1.360131849203627e-05
"TRF","AYT",7.784465522767123e-06
"TRF","TRD",4.061074440949373e-06
"TRF","PSA",4.427922022730868e-06
"TRF","GDN",1.6846609191515903e-06
"TRF","SVG",2.604902262178169e-06
"TRF","LPA",7.193639322181995e-06
"TRF","KTW",2.1967662674104133e-06
"TRF","BRE",3.566718499824229e-06
"TRF","POZ",1.8293780310353582e-06
"TRF","STN",8.867949099518932e-06
"TRF","OTP",1.3004914441795161e-05
"TRF","WRO",2.395934108490635e-06
"TRF","BGO",3.5639077904487877e-06
"TRF","VBY",1.1300029111207533e-05
"TRF","LPL",4.4664976356826886e-06
"TRF","AHO",3.315588162124604e-06
"TRF","RIX",7.079678143271602e-06
"TRF","VNO",3.6249867390499223e-06
"TRF","WAW",1.743626595568471e-05
"TRF","PMI",1.0558023251614612e-05
"TRF","LGW",5.113136242469632e-05
"TRF","CPH",4.5969704401328594e-05
"TRF","ZAD",3.613304320927838e-06
"TRF","BOO",9.492896029003466e-05
"TRF","ALC",6.925517099220894e-06
"TRF","BGY",8.675682823118322e-06
"TRD","EVE",1.1234714350492179e-05
"TRD","BCN",0.00013368916070678947
"TRD","MOL",1.2841688916465735e-05
"TRD","AMS",0.00042713456126302035
"TRD","LGW",0.00012207255154451525
"TRD","ARN",5.6403105114747624e-05
"TRD","NCE",3.2746150910506566e-05
"TRD","MJV",3.7935598762533574e-06
"TRD","MJF",2.7518964237860204e-05
"TRD","OSY",0.0002929085099455671
"TRD","AGP",2.376364222066979e-05
"TRD","RVK",0.0002929085099455671
"TRD","KEF",0.00014350064636665623
"TRD","SXF",1.0685024834942063e-05
"TRD","MQN",2.7580724027481653e-05
"TRD","SSJ",2.7514332253638594e-05
"TRD","TOS",2.0145649331083962e-05
"TRD","TRF",3.698962503719409e-06
"TRD","OSL",2.247703956472113e-05
"TRD","AYT",1.913800787017783e-05
"TRD","GDN",5.177343656869076e-06
"TRD","KRK",6.6246437934185054e-06
"TRD","TLL",8.178766747997276e-06
"TRD","CPH",0.00010462889324705601
"TRD","BGO",4.394165081437946e-06
"TRD","KSU",1.5766939244846013e-05
"TRD","AES",1.3947094267710467e-06
"TRD","DBV",1.0233063198017676e-05
"TRD","RIX",1.694510308824937e-05
"TRD","CFU",1.0075554318143415e-05
"TRD","SPU",1.0041335188077588e-05
"TRD","VNO",7.853461180508584e-06
"TRD","BNN",2.7557564106373613e-05
"TRD","BOO",7.880904166249172e-05
"TRD","ALC",1.7545751414839387e-05
"SVG","BCN",2.724345662652378e-05
"SVG","FRO",3.9900529382556354e-05
"SVG","AMS",7.773234842048889e-05
"SVG","LGW",2.3985137746672723e-05
"SVG","CPH",2.1944055292940865e-05
"SVG","NCL",3.604769992239702e-06
"SVG","NCE",8.571566996636787e-06
"SVG","MJV",2.971415524511215e-06
"SVG","AGP",5.75189692587619e-06
"SVG","KEF",2.7396511931499575e-05
"SVG","SXF",2.966521849297057e-06
"SVG","FRA",0.00011101433800993046
"SVG","GLA",9.746160499298901e-06
"SVG","AYT",5.763118772998948e-06
"SVG","OSL",9.19795835775144e-06
"SVG","GDN",1.2964041088810069e-06
"SVG","KRK",1.6358775503208984e-06
"SVG","PMI",7.030427565429578e-06
"SVG","KTW",1.7489502537780349e-06
"SVG","BLL",1.6154455775839084e-06
"SVG","ARN",1.57612562242231e-05
"SVG","EBJ",8.28996068758407e-05
"SVG","SZZ",9.863984173154978e-06
"SVG","WAW",9.504267510532288e-06
"SVG","BGO",1.6828723274039154e-06
"SVG","TRF",2.3763599041883874e-06
"SVG","KSU",3.6651362643128355e-05
"SVG","DBV",3.027109069582103e-06
"SVG","RIX",5.1517479117280595e-06
"SVG","AAL",1.7615090865517163e-06
"SVG","MAN",1.6542219268207793e-05
"SVG","SPU",2.7248462079451877e-06
"SVG","VNO",2.546586878452285e-06
"SVG","ABZ",1.9863848340995158e-06
"SVG","LHR",8.507750930779932e-05
"SVG","ALC",4.764234002820493e-06
"SVG","KRS",2.5933768095572465e-06
"GDN","LUZ",2.185835950756659e-05
"GDN","OSL",1.1238554114528546e-05
"GDN","LBA",1.8648532475228108e-06
"GDN","TRD",6.221758090230077e-06
"GDN","LTN",2.4778722178339073e-06
"GDN","BVA",2.498137123498188e-06
"GDN","RYG",2.1934874029343558e-06
"GDN","GLA",1.0113840567386662e-05
"GDN","EDI",5.626068415173416e-06
"GDN","TRF",1.74450910388094e-06
"GDN","MMX",1.3493951272570169e-05
"GDN","SVG",1.3568979008211867e-06
"GDN","KRK",1.0711843300583882e-06
"GDN","HAU",6.207552038886802e-06
"GDN","STN",3.710259009069001e-06
"GDN","WAW",7.1527054192645474e-06
"GDN","WRO",1.424553116756279e-06
"GDN","DBV",2.735597387721341e-06
"GDN","GSE",5.718542561759144e-06
"GDN","RJK",1.9758730683590286e-06
"GDN","SPU",2.7022558801817966e-06
"GDN","ZAD",2.425219397173554e-06
"GDN","DSA",5.4891890325366105e-06
"GDN","NYO",2.799367848779033e-06
"GDN","BGY",4.023305874977157e-06
"GDN","BCN",2.3477798826588796e-05
"GDN","AMS",7.735731915244511e-05
"GDN","GRO",4.231190250338745e-06
"GDN","EIN",2.3357027893507756e-06
"GDN","TKU",1.068697164233148e-05
"GDN","FRA",0.0001273974620396202
"GDN","BHX",5.4870854929283175e-06
"GDN","DUB",1.101607039370542e-05
"GDN","CGN",3.7841099782922716e-06
"GDN","MUC",3.6252995076650254e-05
"GDN","MAN",1.5201590248317713e-05
"GDN","TXL",1.4431513503090008e-05
"GDN","CPH",2.1312969515034334e-05
"GDN","CIA",2.4888841754391894e-06
"GDN","BRS",1.7801784548818074e-06
"GDN","LPL",2.053651455052395e-06
"GDN","LBC",2.5287771131721222e-05
"GDN","DTM",3.5720769654482404e-06
"GDN","AES",3.0918038402306684e-06
"GDN","ORK",1.5878823053872365e-06
"GDN","BGO",3.2677853297955375e-06
"GDN","KRS",2.7414565322663654e-06
"KRK","BLQ",1.229082804731984e-06
"KRK","TPS",5.771888201027806e-06
"KRK","OSL",6.662407960237464e-06
"KRK","LBA",1.4673817785928003e-06
"KRK","NCL",1.925452775616785e-06
"KRK","EMA",1.2560443538487327e-06
"KRK","ZRH",1.596015587995068e-05
"KRK","CIA",2.8546543982759086e-06
"KRK","EDI",3.802303591372768e-06
"KRK","TRD",7.841740855340917e-06
"KRK","SVG",1.5736499464196165e-06
"KRK","GDN",1.0728833279786747e-06
"KRK","PSA",1.0371188532077332e-06
"KRK","PMI",2.892616139314953e-06
"KRK","DBV",1.134449768371461e-06
"KRK","STN",3.107308435809057e-06
"KRK","HEL",1.5814786638860145e-05
"KRK","WAW",3.251512267787112e-06
"KRK","SVO",2.2300807887554137e-05
"KRK","PFO",3.004870365638064e-06
"KRK","CRL",2.9145981810175506e-06
"KRK","KGS",1.2375337648045094e-06
"KRK","GSE",9.446881370063598e-06
"KRK","STR",2.2900247205498353e-06
"KRK","NYO",4.253695606152227e-06
"KRK","ALC",1.89912000541063e-06
"KRK","BGY",2.8793958722527887e-06
"KRK","AMS",3.533300996022311e-05
"KRK","GRO",4.519160210939365e-06
"KRK","ARN",7.66704507253923e-06
"KRK","EIN",2.343690669525036e-06
"KRK","DUB",5.526053486125355e-06
"KRK","MAD",2.6254538583149802e-05
"KRK","AGP",1.972059182319168e-06
"KRK","VIE",7.649674947844884e-06
"KRK","BFS",1.4757504462962035e-06
"KRK","ORK",1.4511382398338223e-06
"KRK","BHX",3.025315386165282e-06
"KRK","BVA",2.7282203821198103e-06
"KRK","DUS",7.104764269970562e-06
"KRK","MUC",1.6132891946179114e-05
"KRK","MAN",7.1069168114496176e-06
"KRK","TXL",5.901217767680645e-06
"KRK","BLL",1.3693501193759066e-06
"KRK","CPH",1.0825558851614708e-05
"KRK","CDG",4.9389083865118576e-05
"KRK","RYG",2.8397290334012817e-06
"KRK","SEN",4.041456808668563e-06
"KRK","BRS",1.093768608922051e-06
"KRK","LPL",1.8112928693813349e-06
"KRK","MLA",1.4569560414233378e-06
"KRK","CAG",1.940409385108167e-06
"KRK","DTM",5.1857587367869146e-06
"KRK","LGW",1.2569310017134964e-05
"KRK","FRA",6.467789998812377e-05
"KRK","BGO",3.0742043064060903e-06
"KTW","IEV",7.597904360427051e-06
"KTW","CHQ",1.6700867687299656e-06
"KTW","LPL",2.372280909869015e-06
"KTW","KUT",1.0053576921386883e-05
"KTW","GRO",3.0662761563284155e-06
"KTW","EIN",2.2113813258793426e-06
"KTW","DUB",1.3695589429127292e-05
"KTW","BVA",2.001351259550683e-06
"KTW","BCN",2.6180407321275077e-05
"KTW","CIA",1.892216580576206e-06
"KTW","TRF",2.2617273474659254e-06
"KTW","FRA",0.0001387918392570412
"KTW","BHX",6.435335803856335e-06
"KTW","EDI",7.290288429562519e-06
"KTW","CGN",4.109521516323113e-06
"KTW","DUS",1.8999760931573135e-05
"KTW","MUC",4.5678812898730526e-05
"KTW","SVG",1.86715440665703e-06
"KTW","MAN",1.7990908517006816e-05
"KTW","HHN",2.5509137400289756e-06
"KTW","STN",4.227084587361223e-06
"KTW","MMX",9.362722057270347e-06
"KTW","WAW",9.391541540291121e-06
"KTW","ALC",5.067247367845455e-06
"KTW","BRS",2.1984565354946615e-06
"KTW","BOJ",3.3705861772537534e-06
"KTW","LTN",2.5631081363475486e-06
"KTW","LCA",4.4967428444750996e-06
"KTW","BGY",3.1914957095583902e-06
"KTW","NAP",2.742258920675935e-06
"KTW","DSA",3.659910224624774e-06
"KTW","NYO",2.084510633924326e-06
"KTW","BGO",4.390455794274997e-06
"KTW","DTM",2.2187570489202813e-06
"POZ","BCN",2.6123711964692453e-05
"POZ","DUB",1.4421707189181982e-05
"POZ","EMA",1.613928163900034e-06
"POZ","RYG",1.5993577132579748e-06
"POZ","FRA",0.00012869450164807597
"POZ","EDI",7.04037174299645e-06
"POZ","TRF",1.8861353662743036e-06
"POZ","DUS",1.9679783644006672e-05
"POZ","MUC",4.383091559743729e-05
"POZ","PMI",6.3188842075685215e-06
"POZ","CPH",2.4682059003317828e-05
"POZ","BVA",1.9813859884434368e-06
"POZ","STN",4.09591539458058e-06
"POZ","WAW",9.945396880395914e-06
"POZ","BRS",2.171585299536741e-06
"POZ","LPL",2.0466003541733316e-06
"POZ","LTN",2.9764106019266907e-06
"POZ","DBV",3.276922518358066e-06
"POZ","CIA",1.8231625560787157e-06
"POZ","BGY",3.753911913452104e-06
"POZ","ZAD",1.2973969287862009e-06
"POZ","DSA",3.559228393458067e-06
"POZ","NYO",1.9659372298088995e-06
"POZ","BGO",3.4583917407754632e-06
"POZ","BOJ",3.398605764216222e-06
"RZE","EMA",2.843157781507687e-06
"RZE","STN",7.523308297529833e-06
"RZE","GRO",4.802800772341559e-06
"RZE","WAW",2.0622471304393228e-05
"RZE","BRS",4.405664664594313e-06
"RZE","TPS",2.337944861427566e-06
"RZE","LTN",5.59560179684259e-06
"RZE","RYG",2.066727454390474e-06
"RZE","FRA",0.00019284239358358744
"RZE","BHX",1.0557813328290681e-05
"RZE","DUB",2.6296183752045823e-05
"RZE","PIK",2.1873639722598623e-06
"RZE","MAN",2.9896712756929642e-05
"SZZ","DUB",8.55140846533213e-05
"SZZ","OSL",5.675656537532427e-05
"SZZ","SVG",1.0708355881538102e-05
"SZZ","EDI",3.536971624494262e-05
"SZZ","TRF",4.485399190872646e-06
"SZZ","STN",1.4110154094431743e-05
"SZZ","BRS",1.628570623857463e-05
"SZZ","LPL",9.485573683592018e-06
"SZZ","WAW",7.107930111525005e-05
"WAW","BLQ",2.7788101313617762e-06
"WAW","BEY",8.490944753393e-06
"WAW","EMA",7.955086075320924e-06
"WAW","VCE",3.3450732484712865e-06
"WAW","KEF",3.448750516757143e-05
"WAW","CIA",1.9333438751864507e-05
"WAW","FCO",1.0761514608112543e-05
"WAW","GLA",2.2260592068258855e-05
"WAW","PIK",4.289265379464561e-05
"WAW","PSA",3.8833199595995806e-06
"WAW","LPL",1.012730792211648e-05
"WAW","PEK",0.00027138738482921813
"WAW","LIS",4.2147236954923254e-05
"WAW","BRU",5.902055981380197e-06
"WAW","CRL",2.0998997202424173e-05
"WAW","PRG",2.0598861922607204e-06
"WAW","TLV",6.271830897441773e-06
"WAW","RJK",1.3241991102986951e-05
"WAW","AMS",2.6851382829475837e-05
"WAW","MRS",1.0808687617557143e-05
"WAW","NCE",6.497085098249467e-06
"WAW","VIE",4.109392863777498e-06
"WAW","HHN",4.9011904812336704e-05
"WAW","ORK",6.321731975823059e-06
"WAW","HAM",1.8985320891571997e-06
"WAW","DUB",4.064829614438733e-06
"WAW","GVA",2.430556727353717e-06
"WAW","DUS",3.795490262394101e-06
"WAW","MUC",8.811727066799588e-06
"WAW","STR",2.787440269734428e-06
"WAW","TXL",4.216045044976035e-06
"WAW","CPH",9.74416141341419e-06
"WAW","BVA",1.9198860319884622e-05
"WAW","NYO",3.421113758092265e-05
"WAW","ATH",1.3430564928012085e-05
"WAW","CDG",3.776081120158073e-05
"WAW","CAI",2.6837765877328084e-05
"WAW","RIX",4.656596513434469e-06
"WAW","VNO",4.3613649892240625e-06
"WAW","OTP",1.0147566279482164e-05
"WAW","KBP",6.395700220237249e-06
"WAW","EVN",1.37459782066224e-05
"WAW","NRN",3.144339462654879e-05
"WAW","LWO",1.8350515364638195e-05
"WAW","ODS",1.701723352462191e-05
"WAW","OSL",2.5273027645689696e-05
"WAW","TBS",8.290161543289823e-06
"WAW","DOH",6.737444089822194e-05
"WAW","MSQ",6.313385862925643e-06
"WAW","DXB",0.0001545622230861071
"WAW","BCN",8.382937851672836e-06
"WAW","ZRH",9.203919674314073e-06
"WAW","RYG",2.1085146867505e-05
"WAW","TRF",1.736352347378085e-05
"WAW","SVG",9.1824480555268e-06
"WAW","GDN",7.1043462943668105e-06
"WAW","KRK",3.245422635433023e-06
"WAW","PMI",1.069527451576177e-05
"WAW","TLL",1.2237464863597706e-05
"WAW","POZ",9.94309119884901e-06
"WAW","RZE",2.0690838898530737e-05
"WAW","SZZ",7.160883925180084e-05
"WAW","HEL",1.7356424214007063e-05
"WAW","BOJ",5.2952333913804764e-06
"WAW","WRO",1.2105909774265067e-05
"WAW","SVO",2.248963626879609e-05
"WAW","SOF",2.8343963458356773e-06
"WAW","LCA",2.2624730421316384e-06
"WAW","DBV",4.047110695479159e-06
"WAW","GSE",6.359178250535231e-05
"WAW","HDF",1.848443023454071e-05
"WAW","SPU",4.987119460459139e-06
"WAW","EIN",1.4020502460067676e-05
"WAW","ZAD",1.0130621022334175e-05
"WAW","DSA",8.642490074913539e-05
"WAW","KTW",9.318724281814202e-06
"WAW","YYZ",0.00010796437122950261
"WAW","CHQ",5.1019928244724655e-06
"WAW","MMX",0.0001141521079613465
"WAW","BEG",4.835204282781013e-06
"WAW","MAD",2.352016124912228e-05
"WAW","BUD",1.6641802319974877e-06
"WAW","JFK",5.7181650162058746e-05
"WAW","BZG",9.888060294654782e-05
"WAW","STN",1.7389488843785156e-05
"WAW","LED",2.412171224315882e-05
"WAW","BRI",6.770038261918375e-06
"WAW","MAN",5.921738896045218e-06
"WAW","IST",3.375578752899524e-05
"WAW","ARN",1.2342869300186224e-05
"WAW","BGO",1.6977673207887084e-05
"WAW","BRS",4.159745938874083e-06
"WAW","TPS",2.5041682720641085e-05
"WAW","LTN",9.013520403250076e-06
"WAW","MXP",6.455300109538888e-06
"WAW","BGY",1.4927762922530866e-05
"WAW","ORD",0.00023589046958910438
"WAW","FRA",4.60607077593076e-05
"WAW","KUT",5.9442573654851e-05
"WAW","LHR",3.192081753274938e-05
"WRO","BLQ",3.6038445239264007e-06
"WRO","TSF",1.6724637487763348e-06
"WRO","MMX",7.484387730810106e-06
"WRO","MLA",5.215952628971455e-06
"WRO","EIN",2.1703155354433408e-06
"WRO","EMA",1.8085100069024706e-06
"WRO","CHQ",2.016338510344842e-06
"WRO","AGP",7.1712879538365815e-06
"WRO","RYG",1.5625336591136317e-06
"WRO","ORK",1.8807957219260758e-06
"WRO","DUB",1.64346972123917e-05
"WRO","TRF",2.461062225468364e-06
"WRO","PIK",2.052224376996746e-06
"WRO","MUC",5.3727103461133834e-05
"WRO","SNN",5.415421734783243e-06
"WRO","GDN",1.4234656889091796e-06
"WRO","BVA",1.7972702381286558e-06
"WRO","STN",4.166671933182978e-06
"WRO","GRO",3.0002486914680973e-06
"WRO","CIA",1.8162310583313827e-06
"WRO","BRS",2.5612370842926177e-06
"WRO","LPL",2.3364709556572728e-06
"WRO","LTN",3.2363489264573343e-06
"WRO","WAW",1.1927111254839068e-05
"WRO","BOH",3.0520293738372403e-06
"WRO","CRL",2.725630759411162e-06
"WRO","BGY",3.6214937892715094e-06
"WRO","FRA",0.00015596967525538549
"WRO","DSA",3.045782707585159e-06
"WRO","ALC",6.198794989526204e-06
"WRO","DUS",2.360796189736301e-05
"WRO","DTM",2.1169622746429657e-06
"RNB","ARN",0.0003009432816049477
"RNB","BMA",2.652289892459653e-06
"GOT","BCN",1.2214842074842015e-05
"GOT","AMS",3.3183587604378875e-05
"GOT","SPU",1.5282649496981015e-06
"GOT","CPH",9.769453699103134e-06
"GOT","NCE",3.59095621892976e-06
"GOT","BEG",1.8216328458732777e-06
"GOT","CHQ",1.3676325449919354e-06
"GOT","PRN",9.50068287625308e-07
"GOT","KEF",1.560376866025769e-05
"GOT","IST",3.063211897748991e-05
"GOT","OSL",6.279255913101384e-06
"GOT","FCO",1.8526779384162153e-05
